area_m2,precio,banios,alcobas,latitud,longitud,nombre_cliente
174.0,609000000.0,3,2,6.1615633762576962,-75.60788014345485,Samuel Fernandez Jaramillo
174.0,609000000.0,3,2,6.1804916341957838,-75.619939570300687,Diego Castro Garcia
174.0,609000000.0,3,4,6.1742260582866342,-75.596671895615884,Sebastian Torres Jaramillo
174.0,609000000.0,3,2,6.1785984781596328,-75.598670385871685,Sebastian Fernandez Gonzalez
125.0,312500000.0,3,4,6.1929555482660632,-75.659661945267473,Sara Perez Gonzalez
125.0,312500000.0,3,2,6.177181196525817,-75.656258664945568,Carolina Jimenez Restrepo
125.0,312500000.0,3,4,6.1871116233240251,-75.635368221195066,Laura Quintero Quintero
125.0,312500000.0,3,2,4.6108829073526065,-74.100529957992521,Camila Castillo Ramirez
125.0,312500000.0,3,4,6.169069845216522,-75.646283061074428,Nicolás Fernandez Acosta
173.0,432500000.0,3,1,6.1781646964239476,-75.655108557286624,Sofia Castillo Salazar
173.0,432500000.0,3,1,4.5819946827109579,-74.099181276086924,Lucas Gomez Ramirez
173.0,432500000.0,3,4,6.1863215940248324,-75.661156478961189,Marcela Alvarez Henao
173.0,432500000.0,3,4,6.1944604633388014,-75.640258852163811,Juliana Torres Garcia
173.0,432500000.0,3,3,6.16897557683171,-75.634870829880285,Carolina Alvarez Ramirez
173.0,432500000.0,3,2,4.626339509427714,-74.097701343475563,Daniel Arboleda Ramirez
127.0,444500000.0,3,2,6.1747627458789562,-75.6049727314504,David Castillo Jaramillo
127.0,444500000.0,3,3,6.1807592467904211,-75.61136253552398,Carolina Rodriguez Mendoza
127.0,444500000.0,3,2,6.179377236419537,-75.588051693087138,Marcela Velez Osorio
95.0,332500000.0,3,1,6.1717253424444207,-75.5920444365983,Daniel Ortiz Martinez
133.0,332500000.0,3,3,6.1869866845251593,-75.653260612851653,David Jimenez Mendoza
133.0,332500000.0,3,2,4.61046641250385,-74.097921322161412,Carolina Perez Jaramillo
133.0,332500000.0,3,1,4.5830906042983139,-74.1122766621179,Isabella Perez Jaramillo
133.0,332500000.0,3,2,6.1752761403177585,-75.657506061740918,Mateo Rodriguez Garcia
133.0,332500000.0,3,4,4.5908022805006858,-74.105864690474419,Valentina Perez Cifuentes
133.0,332500000.0,3,3,4.593940479116001,-74.11229673873423,Nicolás Jimenez Garcia
133.0,332500000.0,3,2,6.1830608224998995,-75.657774465085637,Carlos Patino Mendoza
133.0,332500000.0,3,3,6.1831190620299106,-75.638943669257245,Isabella Patino Garcia
190.0,665000000.0,3,4,6.17679650611416,-75.61216165289558,Laura Alvarez Botero
181.0,452500000.0,3,4,4.6068045350719613,-74.103339749310848,Diego Ortiz Cifuentes
181.0,452500000.0,3,1,6.1722849336433727,-75.636755315917085,Laura Perez Gonzalez
181.0,452500000.0,3,2,4.594293160026786,-74.106415243891291,Lucas Alvarez Botero
181.0,452500000.0,3,2,4.5922704864026809,-74.1039388596841,Nicolás Fernandez Herrera
181.0,452500000.0,3,4,6.1905586941637676,-75.634294775660592,Carolina Castro Ramirez
173.0,294100000.0,3,3,4.774676517777686,-74.080649428661516,Juliana Hernandez Gonzalez
173.0,294100000.0,3,1,4.7559827581453291,-74.109469248812559,Juliana Perez Osorio
173.0,294100000.0,3,1,4.81185634443623,-74.052722810576938,Andres Torres Guerrero
189.0,321300000.0,3,1,4.7152906612461614,-74.148792735902646,Carlos Uribe Cifuentes
189.0,321300000.0,3,3,4.7765218064902362,-74.147909146618019,Samuel Cardenas Garcia
189.0,321300000.0,3,2,4.8024131637479783,-74.046031114010376,Samuel Torres Cifuentes
141.0,352500000.0,3,4,4.6161618047107842,-74.094936481937921,Laura Castro Restrepo
141.0,352500000.0,3,4,6.177858681415211,-75.653026348037145,David Gomez Cano
141.0,352500000.0,3,4,4.5922775895220722,-74.096130000587209,Nicolás Gomez Henao
141.0,352500000.0,3,3,4.5950758647074208,-74.088681346245238,Sebastian Valencia Restrepo
141.0,352500000.0,3,2,4.6192678365911375,-74.10633956429065,Santiago Martinez Jaramillo
141.0,352500000.0,3,1,4.5928045628055463,-74.1063787095298,Marcela Valencia Herrera
141.0,352500000.0,3,1,4.5857809263054836,-74.095379797572846,Ana Gomez Botero
141.0,352500000.0,3,1,4.6198015491734008,-74.0890601935482,David Diaz Villa
141.0,352500000.0,3,3,4.6234235560447612,-74.110752553789112,Nicolás Valencia Acosta
189.0,472500000.0,3,3,6.1896428937378341,-75.661264110273649,Sebastian Perez Restrepo
135.0,472500000.0,3,4,6.1792119959098093,-75.615879363546043,Antonia Ortiz Henao
189.0,472500000.0,3,1,6.1852320601673343,-75.654305869641973,Juliana Torres Cifuentes
189.0,472500000.0,3,1,6.1809990976549489,-75.655789488162355,Juan Diaz Salazar
189.0,472500000.0,3,4,4.5821772512392327,-74.1112376054794,Mateo Rodriguez Mendoza
189.0,472500000.0,3,3,6.1886470484017,-75.652578444739518,Andres Ortiz Herrera
189.0,472500000.0,3,3,6.1792663632613269,-75.6616880566222,Nicolás Diaz Mendoza
103.0,360500000.0,3,4,6.1601778974184764,-75.589124147770832,Camila Patino Osorio
103.0,360500000.0,3,4,6.1774403644836653,-75.610892788494084,Sara Arboleda Acosta
103.0,360500000.0,3,4,6.1545331249431952,-75.592246272802171,Samuel Velez Cifuentes
149.0,372500000.0,3,1,6.1912222916098179,-75.648969612030967,Sofia Restrepo Cano
149.0,372500000.0,3,3,4.5850930776789625,-74.087620116023388,Laura Cardenas Gonzalez
149.0,372500000.0,3,2,6.1909494886668064,-75.641531449915931,Maria Uribe Botero
149.0,372500000.0,3,1,4.6017535529650626,-74.1124552902623,Marcela Alvarez Jaramillo
149.0,372500000.0,3,4,6.1933221681142321,-75.6360270757399,Valentina Cardenas Munoz
149.0,372500000.0,3,2,4.5808281120983905,-74.100499670936173,Camila Prieto Herrera
197.0,492500000.0,3,2,6.1775955557225668,-75.655142588511509,Sofia Martinez Lopez
197.0,492500000.0,3,3,6.1898895301413814,-75.646807154503421,Juliana Lopez Martinez
197.0,492500000.0,3,3,4.5928396592237855,-74.086259700985551,Marcela Cardenas Gonzalez
197.0,492500000.0,3,2,6.183419884466284,-75.652763429164267,Nicolás Jimenez Garcia
179.0,268500000.0,3,4,4.534023215294515,-74.131240880270141,Camila Arboleda Alvarez
179.0,268500000.0,3,3,3.3989627747089464,-76.592250581380412,Marcela Uribe Munoz
179.0,268500000.0,3,4,3.4380567365566486,-76.583006593447038,Marcela Gomez Jaramillo
179.0,268500000.0,3,4,3.4199267624235667,-76.583892670895708,Sara Arrieta Salazar
179.0,268500000.0,3,1,4.5540749403134466,-74.180208853055845,Camila Restrepo Acosta
179.0,537000000.0,3,1,4.8251353339856911,-74.073749648660282,Lucas Gomez Herrera
179.0,537000000.0,3,2,4.7727748111674355,-74.087676536330193,Antonia Martinez Osorio
179.0,537000000.0,3,3,4.7745869075848235,-74.088387293052833,Daniel Velez Quintero
157.0,549500000.0,3,3,6.179620204168752,-75.6186860171157,Nicole Ortiz Alvarez
157.0,549500000.0,3,2,6.1771109271744225,-75.595256027981677,Valentina Velez Botero
157.0,549500000.0,3,4,6.1683995691638742,-75.58776149152574,Samuel Fernandez Munoz
157.0,549500000.0,3,3,6.1783128566427905,-75.610810575081189,Sofia Fernandez Osorio
173.0,605500000.0,3,2,6.1819207348091245,-75.606636830164177,David Restrepo Jaramillo
189.0,661500000.0,3,3,6.1586651935337,-75.6123104765389,Samuel Rodriguez Martinez
189.0,661500000.0,3,1,6.1810988322247713,-75.608641276610157,Isabella Arboleda Mendoza
189.0,661500000.0,3,3,6.1734986768366626,-75.619999350421082,Ana Jimenez Herrera
189.0,661500000.0,3,3,6.1500372994457972,-75.594656272157607,Nicole Rodriguez Jaramillo
143.0,214500000.0,3,2,4.5257935963290024,-74.153444897489919,Samuel Valencia Alvarez
143.0,214500000.0,3,3,3.4242665485416364,-76.561055467498889,Nicole Alvarez Quintero
165.0,214500000.0,3,4,4.6682464725053725,-74.190276897132165,David Velez Lopez
165.0,214500000.0,3,1,3.4138303269366519,-76.565670732089487,Camila Patino Herrera
143.0,214500000.0,3,4,3.4353792620090777,-76.559786561045414,Sofia Rodriguez Quintero
165.0,214500000.0,3,2,4.6363227661438673,-74.2076733279373,Mateo Uribe Botero
143.0,214500000.0,3,2,4.556129120489337,-74.16095951146751,Carolina Quintero Ramirez
143.0,214500000.0,3,1,3.4353613516799841,-76.552631255958374,Diego Arrieta Salazar
143.0,214500000.0,3,4,3.4395227405479063,-76.588014401276112,Nicole Quintero Montoya
165.0,214500000.0,3,3,3.3949714945731735,-76.549271465203674,Maria Ortiz Jaramillo
165.0,214500000.0,3,1,3.4138221204991774,-76.552937554714049,Camila Restrepo Acosta
143.0,214500000.0,3,2,3.4318875825717319,-76.549402540897518,Valentina Moreno Montoya
143.0,214500000.0,3,4,4.490736149523272,-74.105358001368231,Antonia Prieto Alvarez
143.0,214500000.0,3,1,3.406234245283561,-76.604181619789145,Ana Moreno Villa
165.0,214500000.0,3,2,3.41197007697494,-76.550735326160265,Laura Rodriguez Villa
143.0,214500000.0,3,3,3.3984519430367697,-76.601056160974736,Nicole Perez Alvarez
143.0,214500000.0,3,3,3.4410237101109864,-76.5899278807689,Camila Martinez Lopez
143.0,214500000.0,3,4,4.5425072394037116,-74.12340471210338,Ana Castro Jaramillo
165.0,214500000.0,3,2,3.4091116878807997,-76.557852353298,Sofia Uribe Osorio
143.0,214500000.0,3,2,4.5274848464567405,-74.208254359406411,David Moreno Osorio
195.0,429000000.0,3,4,4.6816941844666928,-74.159617407743141,Lucas Gomez Guerrero
143.0,429000000.0,3,4,4.751804554334754,-74.048679298778822,Antonia Valencia Guerrero
143.0,429000000.0,3,2,4.8017666832286059,-74.019098395107761,Andres Jimenez Acosta
195.0,429000000.0,3,1,4.6674700266209355,-74.155907261741589,Juliana Arrieta Garcia
195.0,429000000.0,3,1,4.6693358447301927,-74.165438850196807,Sebastian Gomez Acosta
195.0,429000000.0,3,3,4.7076374700630064,-74.147350696818862,Maria Valencia Lopez
143.0,429000000.0,3,1,4.777958509810178,-74.097592926387733,Juan Jimenez Acosta
143.0,429000000.0,3,4,4.7964714305370775,-74.046652793271079,Valentina Rodriguez Guerrero
133.0,226100000.0,3,1,4.7314873723005286,-74.088173521654952,Isabella Fernandez Mendoza
133.0,226100000.0,3,3,4.7402040358286506,-74.112022877178518,Nicolás Patino Botero
123.0,135300000.0,3,1,4.6355301094625005,-74.213836004569345,Juliana Castillo Botero
123.0,135300000.0,3,2,4.6312281387444472,-74.202792409674331,Antonia Castro Herrera
123.0,135300000.0,3,2,4.626513825201231,-74.206402889813077,Sara Restrepo Ramirez
123.0,270600000.0,3,2,4.6642227793931514,-74.16818984538871,Daniel Gomez Guerrero
113.0,146900000.0,3,1,3.4106314010197214,-76.551170947106854,Valentina Fernandez Quintero
113.0,146900000.0,3,4,4.6692251688085467,-74.20025685022361,Sofia Uribe Henao
113.0,146900000.0,3,1,4.67135732337959,-74.197024980289527,Nicolás Alvarez Osorio
113.0,146900000.0,3,4,4.6515632408129193,-74.183894057408509,Juliana Perez Cifuentes
113.0,146900000.0,3,2,4.6327541723059023,-74.197386863977442,Carolina Arboleda Restrepo
113.0,146900000.0,3,3,3.4052708243074239,-76.563651395742767,Juan Quintero Herrera
113.0,146900000.0,3,3,4.6606388687928213,-74.20854215629339,Isabella Moreno Ramirez
189.0,340200000.0,3,2,3.4239990317306588,-76.566336327153792,Nicolás Fernandez Ramirez
189.0,340200000.0,3,2,4.576273508023573,-74.137948158960626,Valentina Torres Botero
189.0,340200000.0,3,4,3.4403237765187922,-76.552531244511712,Carlos Martinez Garcia
189.0,340200000.0,3,2,3.4385483218997863,-76.569731323049666,Nicolás Torres Villa
189.0,340200000.0,3,2,3.450524387119636,-76.563975410664852,Sara Uribe Salazar
189.0,340200000.0,3,4,3.4351971682004332,-76.558748320886934,Camila Fernandez Jaramillo
189.0,340200000.0,3,1,4.5644343934674154,-74.132159705141675,Maria Moreno Gonzalez
141.0,239700000.0,3,4,4.7258206792354391,-74.059207611445373,Isabella Uribe Lopez
141.0,239700000.0,3,4,4.76827400668484,-74.054410101803413,Sara Perez Acosta
141.0,239700000.0,3,1,4.8105494637248531,-74.092419639728064,Antonia Arboleda Jaramillo
141.0,239700000.0,3,3,4.7506863631843013,-74.1162955881332,Diego Restrepo Munoz
141.0,239700000.0,3,1,4.8126482650644027,-74.082507185629623,Santiago Velez Osorio
107.0,160500000.0,3,4,3.4001543215743513,-76.589951895895823,Samuel Alvarez Mendoza
107.0,160500000.0,3,4,3.403487590174072,-76.567152718527012,Carolina Patino Henao
107.0,160500000.0,3,2,4.5501144368970055,-74.175251534941992,Ana Ortiz Restrepo
107.0,160500000.0,3,2,4.4866404635015948,-74.200719565612644,Diego Arboleda Montoya
107.0,160500000.0,3,2,3.4146792354389608,-76.579502636069449,Juan Lopez Botero
107.0,160500000.0,3,1,4.4969091643926582,-74.187549334640423,Samuel Ortiz Lopez
107.0,160500000.0,3,4,3.4261124093201745,-76.600758297597707,Marcela Valencia Jaramillo
167.0,183700000.0,3,2,4.6200923713643425,-74.213169101000361,Santiago Alvarez Gonzalez
167.0,183700000.0,3,4,4.6334664196414481,-74.205642579485087,Sofia Castillo Ramirez
167.0,183700000.0,3,4,4.6202205188770336,-74.219213887863148,Nicole Hernandez Restrepo
167.0,183700000.0,3,2,4.6419403879094645,-74.219448392443454,Nicolás Quintero Alvarez
167.0,183700000.0,3,3,4.6335080864430029,-74.223920951740723,Maria Arrieta Osorio
167.0,367400000.0,3,4,4.6805086351234486,-74.147877360596183,Marcela Velez Martinez
167.0,367400000.0,3,3,4.6852892088098761,-74.143570680190763,Sofia Valencia Botero
167.0,367400000.0,3,1,4.6774307088731,-74.120654762092684,Santiago Gomez Gonzalez
167.0,367400000.0,3,3,4.680534552039445,-74.122497706711641,Nicole Arboleda Guerrero
167.0,367400000.0,3,4,4.7024772555550074,-74.17708282917755,Sofia Moreno Jaramillo
167.0,367400000.0,3,4,4.7006583321213213,-74.176317032563617,Camila Castro Jaramillo
177.0,230100000.0,3,2,3.4128177519505374,-76.564552210777777,Andres Prieto Herrera
177.0,230100000.0,3,2,4.636526129387355,-74.1975364979692,Valentina Ortiz Garcia
177.0,230100000.0,3,2,4.6614252705921508,-74.187621832935534,Sebastian Fernandez Jaramillo
177.0,230100000.0,3,2,3.40083293524701,-76.547887716445274,Nicole Valencia Jaramillo
177.0,230100000.0,3,4,3.40825371458996,-76.561400487849824,Juliana Perez Munoz
177.0,230100000.0,3,2,4.6746958045538438,-74.206643737416243,Andres Perez Herrera
177.0,230100000.0,3,1,3.4020507130779403,-76.564077523437192,David Jimenez Botero
199.0,278600000.0,3,4,3.4187793087888276,-76.5310359015657,Maria Arboleda Villa
199.0,278600000.0,3,1,3.4070428208345063,-76.541349906926911,Juan Uribe Alvarez
199.0,278600000.0,3,2,3.4057636496588568,-76.522649730361763,Marcela Rodriguez Herrera
199.0,557200000.0,3,1,4.6645227019850752,-74.056432859886542,Sofia Perez Cifuentes
149.0,253300000.0,3,1,4.7219829540127067,-74.0616278484657,Marcela Arboleda Jaramillo
149.0,253300000.0,3,2,4.74640541135444,-74.057676190275032,Juan Martinez Salazar
125.0,162500000.0,3,4,4.6382018301346157,-74.189042527887764,Carlos Prieto Guerrero
125.0,162500000.0,3,1,4.6422464725157475,-74.187109912365756,Nicolás Lopez Botero
125.0,162500000.0,3,1,4.637691555268928,-74.208351518468945,Andres Fernandez Henao
125.0,162500000.0,3,4,3.4047889547250274,-76.5497093251407,Sara Torres Jaramillo
125.0,162500000.0,3,1,4.660530791641234,-74.203104049264667,Samuel Torres Martinez
125.0,162500000.0,3,2,4.6479977827325456,-74.1987596031407,Carlos Gomez Salazar
130.0,325000000.0,3,4,6.1907301028163566,-75.656257835782242,Juan Castro Herrera
130.0,325000000.0,3,2,6.1682261925218445,-75.6404095044378,Maria Moreno Mendoza
130.0,325000000.0,3,2,4.6199676241600356,-74.091221391811956,David Arboleda Jaramillo
130.0,325000000.0,3,2,4.5874820813468915,-74.104621081151933,Juan Velez Gonzalez
130.0,325000000.0,3,3,6.1902716491253447,-75.63837769998996,Sofia Arboleda Martinez
130.0,325000000.0,3,3,6.1904803640022275,-75.654212593659437,Juan Cardenas Jaramillo
130.0,325000000.0,3,2,4.6105981675447536,-74.096255628613164,Mateo Valencia Herrera
147.0,220500000.0,3,4,4.5059664505112265,-74.169393631425478,Carlos Velez Jaramillo
147.0,220500000.0,3,1,4.5727986967077756,-74.111347899396478,David Hernandez Botero
147.0,220500000.0,3,1,3.4141261578343158,-76.581200194677223,Andres Arboleda Alvarez
147.0,441000000.0,3,4,4.7519545654555424,-74.026214901079456,Nicolás Velez Lopez
126.0,441000000.0,3,3,6.1586191358737459,-75.594444223776591,Isabella Rodriguez Osorio
147.0,441000000.0,3,2,4.7442179679890231,-74.062805890974516,Lucas Diaz Quintero
126.0,441000000.0,3,1,6.1851279887129307,-75.593030326216081,Sara Gomez Herrera
126.0,441000000.0,3,1,6.1783879932344554,-75.613419204900367,David Cardenas Jaramillo
126.0,441000000.0,3,2,6.15823005203653,-75.620413446263271,Camila Fernandez Garcia
147.0,441000000.0,3,1,4.7592602292482225,-74.073501958061684,Mateo Moreno Restrepo
157.0,282600000.0,3,4,3.4365463140140911,-76.571195774806043,Laura Diaz Munoz
157.0,282600000.0,3,4,4.5743302879762657,-74.1248391190905,David Patino Jaramillo
157.0,282600000.0,3,3,4.58542262717211,-74.1413926465319,David Rodriguez Martinez
157.0,282600000.0,3,4,3.4451976033682268,-76.573781833636062,Valentina Gomez Gonzalez
157.0,282600000.0,3,3,4.5774576696515794,-74.119286181575973,Isabella Perez Cano
157.0,282600000.0,3,4,3.4490831919190885,-76.572538675999979,Isabella Patino Jaramillo
139.0,152900000.0,3,4,4.6217766384777823,-74.2020025187059,David Gomez Cifuentes
139.0,152900000.0,3,3,4.637037930542685,-74.223943484955186,Sofia Martinez Quintero
139.0,152900000.0,3,1,4.6338902610337,-74.213687993970225,Nicolás Quintero Osorio
139.0,152900000.0,3,3,4.6242815528741632,-74.216442497514322,Isabella Torres Garcia
139.0,152900000.0,3,4,4.6298394828799223,-74.210496121321881,Valentina Ortiz Gonzalez
139.0,305800000.0,3,1,4.6960055220008279,-74.159207747047816,Lucas Hernandez Salazar
139.0,305800000.0,3,1,4.6933998201879188,-74.15356636376562,Sofia Hernandez Botero
139.0,305800000.0,3,2,4.7124940052643494,-74.152275288727822,Andres Quintero Herrera
139.0,305800000.0,3,1,4.68253832644166,-74.164514172180944,Santiago Quintero Munoz
139.0,305800000.0,3,1,4.65692713192515,-74.15275691242968,Nicolás Castro Acosta
139.0,305800000.0,3,3,4.6730775836170508,-74.1576255532497,Nicolás Hernandez Jaramillo
94.0,329000000.0,3,1,6.1649366289158509,-75.605449119824854,Sebastian Alvarez Restrepo
94.0,329000000.0,3,3,6.1665066523295007,-75.621753740718248,Laura Restrepo Guerrero
94.0,329000000.0,3,1,6.1766833670975032,-75.605807532488157,David Hernandez Alvarez
94.0,329000000.0,3,3,6.1681906980378232,-75.588962071778013,Marcela Jimenez Salazar
188.0,658000000.0,3,4,6.1720182126565986,-75.617842703599621,David Lopez Herrera
157.0,266900000.0,3,3,4.79092180256435,-74.1057478382441,Valentina Fernandez Martinez
157.0,266900000.0,3,1,4.7608558091173707,-74.069057516535565,Nicolás Ortiz Botero
157.0,266900000.0,3,1,4.7454133469714774,-74.08029721404111,Marcela Ortiz Jaramillo
157.0,266900000.0,3,4,4.8189761340150419,-74.103376097877,Camila Uribe Guerrero
157.0,266900000.0,3,1,4.7761511536251415,-74.113071583173735,Isabella Hernandez Henao
157.0,266900000.0,3,1,4.776373024402087,-74.085825348471829,Santiago Velez Herrera
89.0,222500000.0,3,1,4.6228521247327938,-74.104625089018455,Carlos Diaz Villa
89.0,222500000.0,3,1,4.5949504494544318,-74.089910373042386,Sara Alvarez Quintero
89.0,222500000.0,3,1,6.1841269453117667,-75.654154122630786,Santiago Alvarez Mendoza
89.0,222500000.0,3,3,6.1858549119884447,-75.643252303019707,Diego Arrieta Cano
89.0,222500000.0,3,3,4.5829524133175452,-74.110815671426678,Laura Martinez Acosta
89.0,222500000.0,3,1,4.6065991819032082,-74.089510438680691,Camila Gomez Restrepo
178.0,445000000.0,3,2,4.6187564458178327,-74.113971226371859,Andres Rodriguez Munoz
178.0,445000000.0,3,4,4.5918480799631762,-74.108478147965243,Sofia Arboleda Restrepo
178.0,445000000.0,3,2,4.59770648359169,-74.102297446880812,Marcela Perez Cifuentes
178.0,445000000.0,3,1,6.170316777152026,-75.642144242020734,Laura Jimenez Jaramillo
189.0,245700000.0,3,3,4.6508647405712926,-74.183842165697342,Mateo Hernandez Osorio
189.0,245700000.0,3,2,4.6658928422699724,-74.184428201499571,Samuel Rodriguez Osorio
189.0,245700000.0,3,2,4.6552430286166739,-74.188453034546171,Maria Uribe Montoya
189.0,245700000.0,3,4,4.6658505265250172,-74.2073899690334,Santiago Jimenez Guerrero
189.0,245700000.0,3,2,4.64128288399469,-74.185751227754977,Antonia Moreno Herrera
189.0,245700000.0,3,2,4.6587817012125479,-74.184506576010122,Valentina Castro Jaramillo
189.0,245700000.0,3,1,4.640292263487642,-74.1871645191585,Lucas Ortiz Alvarez
189.0,245700000.0,3,1,3.4115091896820497,-76.5506693238364,Daniel Jimenez Salazar
189.0,245700000.0,3,4,4.6421335411901152,-74.200599666631376,Sebastian Perez Jaramillo
111.0,166500000.0,3,1,4.4872495689804843,-74.12199769213818,Sebastian Arboleda Acosta
111.0,166500000.0,3,1,3.4072942421188013,-76.588958686018657,Valentina Velez Guerrero
111.0,166500000.0,3,1,3.4219096248756693,-76.582667678143139,Ana Arrieta Herrera
111.0,166500000.0,3,2,4.54480142387319,-74.135777218804463,Laura Valencia Alvarez
111.0,166500000.0,3,2,3.4038488113524941,-76.5936958387996,Santiago Hernandez Guerrero
185.0,333000000.0,3,3,3.4365814817130387,-76.577940109495586,Marcela Cardenas Cano
185.0,333000000.0,3,2,3.434226598971426,-76.5513090640123,Sara Diaz Montoya
111.0,333000000.0,3,1,4.8170132951700664,-74.072000329487338,Ana Castillo Alvarez
185.0,333000000.0,3,3,4.5855573644421872,-74.125570831594445,David Quintero Villa
185.0,333000000.0,3,2,4.5626026315905976,-74.120537609863646,Marcela Uribe Garcia
137.0,178100000.0,3,3,4.6435202832523252,-74.2025978423336,Maria Valencia Jaramillo
137.0,178100000.0,3,1,4.6704648712060317,-74.185472450635871,Andres Martinez Quintero
137.0,178100000.0,3,1,3.4020273158689265,-76.564547501522469,Santiago Arboleda Cano
137.0,178100000.0,3,2,4.6311861742844531,-74.205010647906917,Sebastian Prieto Jaramillo
137.0,178100000.0,3,3,4.6423286360484584,-74.188254917327939,Laura Perez Acosta
183.0,402600000.0,3,2,4.6940697077992981,-74.150571178269232,Laura Torres Salazar
183.0,402600000.0,3,4,4.7150438092907265,-74.167039631125249,Sofia Alvarez Munoz
151.0,226500000.0,3,3,4.5197405485539077,-74.193622371098243,Antonia Castro Osorio
151.0,226500000.0,3,2,4.5154914950670557,-74.1639456390237,Marcela Gomez Cifuentes
151.0,226500000.0,3,1,3.4459012003053529,-76.547991275060866,Sebastian Hernandez Restrepo
151.0,226500000.0,3,2,4.5539758659387246,-74.179476792292718,Carlos Moreno Martinez
151.0,226500000.0,3,4,4.4920731721265339,-74.1912152574068,Sofia Cardenas Jaramillo
151.0,226500000.0,3,2,3.4046894235825893,-76.596437558209217,Maria Castillo Mendoza
151.0,453000000.0,3,4,4.8174933422322539,-74.092679284879466,Nicolás Jimenez Jaramillo
151.0,453000000.0,3,1,4.7918673427197209,-74.02422694508148,Mateo Martinez Herrera
151.0,453000000.0,3,3,4.8281768334882731,-74.072356878569863,Lucas Gomez Ramirez
151.0,453000000.0,3,4,4.8228917569998213,-74.038071027992572,Lucas Martinez Herrera
151.0,453000000.0,3,1,4.7475764517364381,-74.090816326181553,Carlos Castillo Cifuentes
151.0,453000000.0,3,1,4.8278714243599783,-74.048559500385466,Antonia Castillo Cifuentes
155.0,170500000.0,3,4,4.6371067736433824,-74.225250453972166,Maria Prieto Guerrero
155.0,170500000.0,3,1,4.6212551072811721,-74.206890386616863,Carolina Martinez Martinez
155.0,341000000.0,3,3,4.70840038710642,-74.154176897351519,Sebastian Velez Villa
155.0,341000000.0,3,4,4.6817301468826136,-74.134360350314438,Sara Alvarez Herrera
149.0,193700000.0,3,2,3.3987421356665433,-76.563455299451817,Camila Moreno Lopez
149.0,193700000.0,3,4,3.3965447961256072,-76.547534833022567,Sofia Uribe Gonzalez
149.0,193700000.0,3,4,3.3991004594573413,-76.543315179482576,Daniel Martinez Osorio
81.0,137700000.0,3,3,4.7875626012824544,-74.104086858606252,Maria Moreno Munoz
81.0,137700000.0,3,1,4.7988631511608144,-74.051463688984754,Samuel Lopez Salazar
153.0,275400000.0,3,4,4.5770282271705707,-74.141183549927959,Juliana Cardenas Acosta
153.0,275400000.0,3,2,3.4330136193235026,-76.559903265357988,Antonia Arrieta Acosta
153.0,275400000.0,3,4,3.4321497635886513,-76.550111009496234,David Hernandez Cano
153.0,275400000.0,3,1,3.4518432677887971,-76.555000232402563,Marcela Martinez Jaramillo
153.0,275400000.0,3,1,4.5678412386500211,-74.135824823714856,Carlos Castillo Mendoza
162.0,275400000.0,3,2,4.768055352619351,-74.108414355999827,Santiago Arboleda Guerrero
153.0,275400000.0,3,3,3.4362653255588884,-76.572326601910689,Lucas Velez Ramirez
115.0,172500000.0,3,4,4.5361366790290063,-74.1946060708391,Carolina Velez Lopez
115.0,172500000.0,3,4,4.5118436703174511,-74.123844835856332,Juan Prieto Botero
115.0,172500000.0,3,1,4.48732104005547,-74.164000032723237,Santiago Prieto Ramirez
115.0,172500000.0,3,4,4.4895902380117425,-74.202189475015516,Ana Hernandez Osorio
115.0,172500000.0,3,2,4.5495952462104121,-74.172053220992723,Daniel Martinez Acosta
115.0,172500000.0,3,3,3.428352593064766,-76.556777700763078,Laura Alvarez Restrepo
138.0,345000000.0,3,4,4.5936134366939179,-74.115888572692555,Valentina Diaz Ramirez
138.0,345000000.0,3,2,4.6020042730209125,-74.115879049733138,Juan Quintero Restrepo
138.0,345000000.0,3,1,6.170397281999759,-75.656247504359513,Nicole Jimenez Quintero
138.0,345000000.0,3,2,6.1785201570608193,-75.653315521659465,Valentina Gomez Ramirez
138.0,345000000.0,3,2,6.192845081527059,-75.647469679191062,Carlos Fernandez Henao
138.0,345000000.0,3,1,4.592250256666162,-74.1052725850489,Andres Castro Martinez
138.0,345000000.0,3,1,6.1882741883104737,-75.647270947631853,Santiago Fernandez Osorio
115.0,345000000.0,3,1,4.8157365925712767,-74.030657752226418,Santiago Quintero Mendoza
138.0,345000000.0,3,4,6.1815107958276716,-75.641798916180775,Isabella Perez Cano
138.0,345000000.0,3,1,6.1673611283862115,-75.651204381637143,Marcela Martinez Gonzalez
138.0,345000000.0,3,2,6.1843638863178469,-75.635352913450546,Lucas Jimenez Cano
199.0,218900000.0,3,3,4.623631271072238,-74.209922281418855,Andres Hernandez Martinez
199.0,218900000.0,3,3,4.6350917473203,-74.209724596688346,Mateo Patino Garcia
199.0,218900000.0,3,1,4.6225430524494069,-74.206953939279629,Isabella Martinez Ramirez
199.0,218900000.0,3,2,4.6426859878783944,-74.2228102699889,Sebastian Castro Lopez
199.0,218900000.0,3,1,4.6299727734875891,-74.208541141152423,Mateo Restrepo Salazar
199.0,437800000.0,3,2,4.7007538323769964,-74.153401384297069,Sofia Velez Salazar
199.0,437800000.0,3,4,4.670093990555757,-74.166392222826929,Laura Torres Jaramillo
199.0,437800000.0,3,3,4.6726901519445407,-74.150876238645182,David Torres Montoya
